Company,Year,Rule ID,Rule Name,Group,Category,Severity,Status,Message,Observed
AARTI DRUGS LTD,2026,FA-036,Peer outlier: return on assets,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'ROA': np.float64(0.0692), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-037,Peer outlier: debt-to-equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Equity_Ratio'],{}
AARTI DRUGS LTD,2026,FA-038,Peer outlier: debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Ratio'],{}
AARTI DRUGS LTD,2026,FA-039,Peer outlier: equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Equity_Ratio'],{}
AARTI DRUGS LTD,2026,FA-040,Peer outlier: interest coverage,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Interest_Coverage_Ratio'],{}
AARTI DRUGS LTD,2026,FA-041,Peer outlier: borrowing dependency,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Borrowing_Dependency_Ratio'],{}
AARTI DRUGS LTD,2026,FA-042,Peer outlier: working capital ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Working_Capital_Ratio': np.float64(0.0031), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-043,Peer outlier: asset utilization,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Asset_Utilization_Ratio'],{}
AARTI DRUGS LTD,2026,FA-044,Peer outlier: receivable ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Receivable_Ratio': np.float64(0.3235), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-045,Peer outlier: inventory ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Inventory_Ratio': np.float64(0.1913), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-046,Peer outlier: expense ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Expense_Ratio': np.float64(0.919), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-047,Peer outlier: depreciation ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Depreciation_Ratio': np.float64(0.0238), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-048,Peer outlier: operating-cash-flow ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_CF_Ratio': np.float64(0.0988), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-049,Peer outlier: cash-to-debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Cash_To_Debt_Ratio'],{}
AARTI DRUGS LTD,2026,FA-050,Peer outlier: cash margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Cash_Margin': np.float64(1.3007), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-051,Peer outlier: revenue growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_Growth': np.float64(0.0747), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-052,Peer outlier: profit growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_Growth': np.float64(0.1591), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-053,Peer outlier: borrowing growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Borrowing_Growth': np.float64(-0.0625), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-054,Peer outlier: asset growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Asset_Growth': np.float64(0.0934), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-055,Peer outlier: reserve growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Reserve_Growth': np.float64(0.1408), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-056,Peer outlier: operating-cash-flow growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_CF_Growth': np.float64(0.0366), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-057,Peer outlier: receivable growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Receivable_Growth': np.float64(0.1048), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-058,Peer outlier: inventory growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Inventory_Growth': np.float64(0.0377), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-059,Peer outlier: cash growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Cash_Growth': np.float64(0.1653), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-060,Peer outlier: three-year revenue CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_CAGR_3Y': np.float64(-0.0189), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-061,Peer outlier: three-year profit CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_CAGR_3Y': np.float64(0.0543), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-062,Peer outlier: revenue volatility,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_Volatility': np.float64(94.1358), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-063,Peer outlier: profit volatility,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_Volatility': np.float64(14.6001), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-064,Peer outlier: operating-cash-flow volatility,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_CF_Volatility': np.float64(63.5857), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-065,Unstable trend: profit margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_Margin': np.float64(0.076), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-066,Unstable trend: operating margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_Margin': np.float64(0.0819), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-067,Unstable trend: return on equity,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'ROE': np.float64(0.1258), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-068,Unstable trend: return on assets,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'ROA': np.float64(0.0692), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-069,Unstable trend: debt-to-equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Equity_Ratio'],{}
AARTI DRUGS LTD,2026,FA-070,Unstable trend: debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Debt_Ratio'],{}
AARTI DRUGS LTD,2026,FA-071,Unstable trend: equity ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Equity_Ratio'],{}
AARTI DRUGS LTD,2026,FA-072,Unstable trend: interest coverage,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Interest_Coverage_Ratio'],{}
AARTI DRUGS LTD,2026,FA-073,Unstable trend: borrowing dependency,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Borrowing_Dependency_Ratio'],{}
AARTI DRUGS LTD,2026,FA-074,Unstable trend: working capital ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Working_Capital_Ratio': np.float64(0.0031), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-075,Unstable trend: asset utilization,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Asset_Utilization_Ratio'],{}
AARTI DRUGS LTD,2026,FA-076,Unstable trend: receivable ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Receivable_Ratio': np.float64(0.3235), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-077,Unstable trend: inventory ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Inventory_Ratio': np.float64(0.1913), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-078,Unstable trend: expense ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Expense_Ratio': np.float64(0.919), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-079,Unstable trend: depreciation ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Depreciation_Ratio': np.float64(0.0238), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-080,Unstable trend: operating-cash-flow ratio,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_CF_Ratio': np.float64(0.0988), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-081,Unstable trend: cash-to-debt ratio,Financial Analytics Rules,financial_analytics,Medium,skipped,Unavailable metrics: ['Cash_To_Debt_Ratio'],{}
AARTI DRUGS LTD,2026,FA-082,Unstable trend: cash margin,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Cash_Margin': np.float64(1.3007), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-083,Unstable trend: revenue growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_Growth': np.float64(0.0747), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-084,Unstable trend: profit growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_Growth': np.float64(0.1591), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-085,Unstable trend: borrowing growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Borrowing_Growth': np.float64(-0.0625), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-086,Unstable trend: asset growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Asset_Growth': np.float64(0.0934), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-087,Unstable trend: reserve growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Reserve_Growth': np.float64(0.1408), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-088,Unstable trend: operating-cash-flow growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_CF_Growth': np.float64(0.0366), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-089,Unstable trend: receivable growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Receivable_Growth': np.float64(0.1048), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-090,Unstable trend: inventory growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Inventory_Growth': np.float64(0.0377), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-091,Unstable trend: cash growth,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Cash_Growth': np.float64(0.1653), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-092,Unstable trend: three-year revenue CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_CAGR_3Y': np.float64(-0.0189), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-093,Unstable trend: three-year profit CAGR,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_CAGR_3Y': np.float64(0.0543), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-094,Unstable trend: revenue volatility,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Revenue_Volatility': np.float64(94.1358), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-095,Unstable trend: profit volatility,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Profit_Volatility': np.float64(14.6001), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-096,Unstable trend: operating-cash-flow volatility,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Operating_CF_Volatility': np.float64(63.5857), 'robust_z': None}"
AARTI DRUGS LTD,2026,FA-097,Revenue growth with profit decline,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,"{'Revenue_Growth': np.float64(0.0747), 'Profit_Growth': np.float64(0.1591)}"
AARTI DRUGS LTD,2026,FA-098,Revenue growth with operating cash-flow decline,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,"{'Revenue_Growth': np.float64(0.0747), 'Operating_CF_Growth': np.float64(0.0366)}"
AARTI DRUGS LTD,2026,FA-099,Receivables growth exceeding revenue growth,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,"{'Receivable_Growth': np.float64(0.1048), 'Revenue_Growth': np.float64(0.0747)}"
AARTI DRUGS LTD,2026,FA-100,Inventory growth with revenue decline,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,"{'Inventory_Growth': np.float64(0.0377), 'Revenue_Growth': np.float64(0.0747)}"
AARTI DRUGS LTD,2026,FA-101,Borrowing growth with cash decline,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,"{'Borrowing_Growth': np.float64(-0.0625), 'Cash_Growth': np.float64(0.1653)}"
AARTI DRUGS LTD,2026,FA-102,Borrowing growth with flat revenue,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,"{'Borrowing_Growth': np.float64(-0.0625), 'Revenue_Growth': np.float64(0.0747)}"
AARTI DRUGS LTD,2026,FA-103,Revenue growth with operating-margin decline,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,"{'Revenue_Growth': np.float64(0.0747), 'Operating_Margin': np.float64(0.0819)}"
AARTI DRUGS LTD,2026,FA-104,Profit growth with cash decline,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,"{'Profit_Growth': np.float64(0.1591), 'Cash_Growth': np.float64(0.1653)}"
AARTI DRUGS LTD,2026,FA-105,Debt growth with interest-coverage decline,Financial Analytics Rules,financial_analytics,High,skipped,Unavailable metrics: ['Interest_Coverage_Ratio'],{}
AARTI DRUGS LTD,2026,FA-106,Operating cash flow below net profit,Financial Analytics Rules,financial_analytics,High,pass,Validation passed,"{'Cash from Operating Activity': np.float64(253.54), 'Net profit': np.float64(194.92)}"
AARTI DRUGS LTD,2026,FA-107,Cash decline amid positive operating cash flow,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Cash_Growth': np.float64(0.1653), 'Cash from Operating Activity': np.float64(253.54)}"
AARTI DRUGS LTD,2026,FA-108,Cash-flow composition outlier,Financial Analytics Rules,financial_analytics,Medium,pass,Validation passed,"{'Cash from Operating Activity': np.float64(253.54), 'Cash from Investing Activity': np.float64(-173.41), 'Cash from Financing Activity': np.float64(-77.44)}"
AARTI DRUGS LTD,2026,IS-002,Gross margin consistency,Handbook Rules,trend,Medium,skipped,Unavailable metrics: ['gross_margin'],{}
AARTI DRUGS LTD,2026,IS-007,Interest expense reasonableness,Handbook Rules,analytical,Medium,pass,Validation passed,"{'Interest': np.float64(33.71), 'Borrowings': np.float64(576.64)}"
AARTI DRUGS LTD,2026,IS-008,Effective tax rate reasonableness,Handbook Rules,analytical,Medium,skipped,Unavailable metrics: ['effective_tax_rate'],{}
AARTI DRUGS LTD,2026,IS-010,Unusual expense spike detection,Handbook Rules,trend,High,skipped,Unavailable metrics: ['Total Expenses'],{}
AARTI DRUGS LTD,2026,IS-011,Revenue versus operating cash flow correlation,Handbook Rules,cross_statement,High,pass,Validation passed,"{'Revenue_Growth': np.float64(0.0747), 'Operating_CF_Growth': np.float64(0.0366)}"
AARTI DRUGS LTD,2026,IS-013,Net income to reserve movement plausibility,Handbook Rules,cross_statement,Critical,fail,Validation triggered,"{'Net profit': np.float64(194.92), 'Dividend Amount': np.float64(18.25), 'Reserves': np.float64(1457.59)}"
AARTI DRUGS LTD,2026,IS-016,Depreciation expense consistency,Handbook Rules,trend,Medium,pass,Validation passed,"{'Depreciation_Ratio': np.float64(0.0238), 'robust_z': None}"
AARTI DRUGS LTD,2026,LED-001,Accounting equation,Handbook Rules,integrity,Critical,pass,Validation passed,"{'Total Assets': np.float64(2815.26), 'Total Liabilities': np.float64(2815.26), 'Equity Share Capital': np.float64(91.27), 'Reserves': np.float64(1457.59)}"
AARTI DRUGS LTD,2026,RAT-005,Debt-to-equity ratio,Handbook Rules,ratio,High,skipped,Unavailable metrics: ['Debt_Equity_Ratio'],{}
AARTI DRUGS LTD,2026,RAT-006,Debt-to-assets ratio,Handbook Rules,ratio,High,skipped,Unavailable metrics: ['Debt_Ratio'],{}
AARTI DRUGS LTD,2026,RAT-007,Equity ratio,Handbook Rules,ratio,High,skipped,Unavailable metrics: ['Equity_Ratio'],{}
AARTI DRUGS LTD,2026,RAT-008,Interest coverage ratio,Handbook Rules,ratio,High,skipped,Unavailable metrics: ['Interest_Coverage_Ratio'],{}
AARTI DRUGS LTD,2026,RAT-010,Gross profit margin trend,Handbook Rules,trend,Medium,skipped,Unavailable metrics: ['gross_margin'],{}
AARTI DRUGS LTD,2026,RAT-011,Net profit margin trend,Handbook Rules,trend,Medium,pass,Validation passed,{'Profit_Margin': np.float64(0.076)}
AARTI DRUGS LTD,2026,RAT-012,Operating margin trend,Handbook Rules,trend,Medium,fail,Validation triggered,{'Operating_Margin': np.float64(0.0819)}
AARTI DRUGS LTD,2026,RAT-014,Return on assets outlier,Handbook Rules,ratio,Medium,pass,Validation passed,"{'ROA': np.float64(0.0692), 'robust_z': None}"
AARTI DRUGS LTD,2026,RAT-015,Return on equity outlier,Handbook Rules,ratio,Medium,pass,Validation passed,"{'ROE': np.float64(0.1258), 'robust_z': None}"
AARTI DRUGS LTD,2026,RAT-017,Asset turnover outlier,Handbook Rules,ratio,Medium,skipped,Unavailable metrics: ['Asset_Utilization_Ratio'],{}
AARTI DRUGS LTD,2026,RAT-018,Inventory turnover outlier,Handbook Rules,ratio,Medium,skipped,Unavailable metrics: ['inventory_turnover'],{}
AARTI DRUGS LTD,2026,RAT-019,Receivables turnover outlier,Handbook Rules,ratio,Medium,skipped,Unavailable metrics: ['receivables_turnover'],{}
AARTI DRUGS LTD,2026,RAT-020,Days sales outstanding trend,Handbook Rules,trend,Medium,skipped,Unavailable metrics: ['dso'],{}
AARTI DRUGS LTD,2026,RAT-022,Days inventory outstanding trend,Handbook Rules,trend,Medium,skipped,Unavailable metrics: ['dio'],{}
AARTI DRUGS LTD,2026,RAT-024,Revenue growth rate,Handbook Rules,trend,Medium,pass,Validation passed,{'Revenue_Growth': np.float64(0.0747)}
